1480301060171,-0.893798828125,-0.001220703125,0.436279296875,-24,0.9945933691913332
1480301060242,-0.899658203125,0.01318359375,0.4482421875,-24,1.0051397619758602
1480301060368,-0.897705078125,0.023681640625,0.43505859375,-22,0.9975722466504067
1480301060517,-0.89306640625,0.017822265625,0.43408203125,-22,0.9929727165569132
1480301060659,-0.901123046875,0.008544921875,0.435302734375,-22,1.0007553228255321
1480301060779,-0.904296875,0.018798828125,0.436279296875,-22,1.0040380784693925
1480301060903,-0.900390625,0.009033203125,0.4296875,-22,0.9976645855417243
1480301061054,-0.900146484375,0.017578125,0.441650390625,-22,1.002655853656621
1480301061167,-0.890625,0.010498046875,0.43017578125,-22,0.9890723398210304
1480301061287,-0.9130859375,0.011474609375,0.42041015625,-22,1.0052216813909274
1480301061444,-0.899169921875,0.022705078125,0.4267578125,-20,0.9953033602547913
1480301061566,-0.902099609375,0.013427734375,0.430908203125,-20,0.9997327566679727
1480301061688,-0.897216796875,0.019287109375,0.422607421875,-20,0.9917635875643294
1480301061817,-0.9130859375,0.014892578125,0.427001953125,-20,1.0079963279857813
1480301061980,-0.90234375,0.00927734375,0.429443359375,-20,0.9993226916643833
1480301062121,-0.89990234375,0.013916015625,0.431396484375,-20,0.9979614997673271
1480301062196,-0.89697265625,0.005126953125,0.41796875,-20,0.9895745661832377
1480301062366,-0.90380859375,0.013671875,0.396240234375,-20,0.9868517099716185
1480301062469,-0.762939453125,0.032470703125,0.3701171875,-30,0.8479760265582891
1480301062611,-0.5478515625,-0.00634765625,0.26806640625,-30,0.6099187918841995
1480301062730,-0.529296875,0.022705078125,0.450927734375,-30,0.6953351735050775
1480301062874,-0.840087890625,-0.065673828125,0.925537109375,-30,1.2499466407831146
1480301062997,-1.00537109375,-0.203857421875,0.794921875,-30,1.2816675947770495
1480301063116,-1.14599609375,-0.309814453125,1.348388671875,-30,1.7695929072334928
1480301063275,-0.606201171875,-0.159423828125,0.890380859375,-30,1.0771526983320363
1480301063394,-0.87890625,-0.0546875,0.876708984375,-30,1.2414084096593299
1480301063514,-0.76025390625,-0.161376953125,0.641357421875,-30,0.994648352214254
1480301063640,-0.497314453125,-0.0791015625,0.25341796875,-26,0.5581597729793807
1480301063773,-0.502685546875,0.061279296875,0.192138671875,-26,0.5381542792423997
1480301063930,-0.910888671875,0.0703125,0.71044921875,-26,1.1551866797070882
1480301064072,-0.7353515625,-0.058837890625,0.47216796875,-26,0.8738904457566133
1480301064174,-0.87255859375,-0.011474609375,0.55126953125,-26,1.0321126855201288
1480301064315,-0.843994140625,-0.01220703125,0.53759765625,-26,1.0006684512938466
1480301064440,-0.843017578125,0.0302734375,0.565185546875,-26,1.0149449932997026
1480301064559,-0.824951171875,0.01611328125,0.530029296875,-26,0.9805485666318332
1480301064710,-0.847900390625,0.032958984375,0.56298828125,-30,1.017787245570928
