1480301352559,-0.53466796875,-0.21142578125,0.605224609375,-2,0.8075683652796043
1480301352678,-0.723388671875,-0.10986328125,0.630859375,-2,0.9598305692269168
1480301352826,-0.718994140625,-0.191162109375,0.67626953125,-16,0.9870628415405865
1480301352943,-0.65673828125,-0.19677734375,0.621337890625,-16,0.9040829300376866
1480301353061,-0.85009765625,-0.2490234375,0.58740234375,-16,1.0332993460777649
1480301353186,-0.868896484375,-0.169921875,0.532470703125,-16,1.0190712194177924
1480301353355,-0.8681640625,-0.120361328125,0.50634765625,-16,1.0050357149904534
1480301353457,-0.83837890625,-0.10986328125,0.48681640625,-16,0.9694686193163301
1480301353598,-0.817626953125,-0.04736328125,0.55126953125,-16,0.9861094921767388
1480301353722,-0.832763671875,-0.020263671875,0.52587890625,-16,0.9849080958309913
1480301353851,-0.840576171875,-0.047119140625,0.517578125,8,0.9871450836642733
1480301353964,-0.85888671875,-0.050048828125,0.506591796875,8,0.9971567802036864
1480301354105,-0.788818359375,-0.07958984375,0.417724609375,8,0.8925963552270214
1480301354242,-0.528564453125,0.032958984375,0.53125,8,0.7494043925727486
1480301354384,-0.295654296875,0.138427734375,0.441650390625,8,0.5314758045291109
1480301354505,-0.026123046875,0.475830078125,0.910400390625,8,0.9107751011244137
1480301354632,-0.05712890625,0.40966796875,1.004150390625,8,1.005774188832494
1480301354766,9.765625E-4,0.48828125,1.12255859375,8,1.1225590185269967
1480301354898,0.139404296875,0.643798828125,1.13916015625,8,1.1476582329137615
1480301355011,0.15576171875,0.5888671875,0.999755859375,2,1.0118169258233423
1480301355144,0.126953125,0.8837890625,1.342041015625,2,1.3480323377304593
1480301355304,0.139892578125,0.536865234375,0.9541015625,2,0.9643027143897297
1480301355434,0.113037109375,0.578369140625,0.992919921875,2,0.9993334575366282
1480301355549,0.111572265625,0.568115234375,0.887939453125,2,0.8949216965034537
1480301355687,-0.088623046875,0.429443359375,0.804443359375,2,0.8093103007375748
1480301355811,-0.2333984375,0.2060546875,0.379638671875,2,0.44564599382296183
1480301355935,-0.524169921875,-0.010498046875,0.241943359375,2,0.5773133431197516
1480301356089,-0.850830078125,0.43310546875,0.726318359375,-10,1.1186823414210958
1480301356209,-0.752685546875,0.32177734375,0.58251953125,-10,0.951769161489401
1480301356333,-0.7421875,0.256103515625,0.54833984375,-10,0.9227778006649404
1480301356474,-0.8173828125,0.275146484375,0.5185546875,-10,0.9679946415650413
1480301356597,-0.80712890625,0.251708984375,0.54296875,-10,0.9727652002312192
1480301356714,-0.76953125,0.226318359375,0.554443359375,-10,0.9484649616520359
1480301356870,-0.774658203125,0.25439453125,0.5322265625,-10,0.9398725687556905
1480301357010,-0.802734375,0.277099609375,0.5947265625,-10,0.9990406202701204
1480301357112,-0.798583984375,0.253173828125,0.5634765625,-12,0.977364935214614
